日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190629,1.25E+13,2.34E+16,1251195,2019/6/29 13:28,17.5,0,0,,,,,,,,,三不超，需方木,17.5,高低板,31,0,,长丰县,奉贤区,,,,,钢结构
20190629,1.25E+13,9.64E+16,1243133,2019/6/29 10:13,17.5,0,0,,,,4200,,,,,不怕雨,18,平板,31,0,,长丰县,奉贤区,,,,,重货
20190629,1.25E+13,2.37E+16,1261139,2019/6/29 20:04,17.5,0,0,,,,,,,,,,13,平板,31,0,,长丰县,奉贤区,,,,,钢结构
20190629,1.25E+13,9.62E+16,1234693,2019/6/29 8:05,13,1,1,,3840,,,,,,,押回单500元,13,高栏,32,0,一装一卸,肥西县,浦东,20190629,,20190630,,农产品
20190629,1.25E+13,6.01E+17,1234833,2019/6/29 8:08,13,1,0,,,,3840,,,,,除草剂,13,高低板,32,0,一装一卸,肥西县,浦东,20190629,,20190630,,农产品
20190629,1.25E+13,9.64E+16,1240636,2019/6/29 9:33,13,1,0,,,,3840,,,,,,13,平板,32,0,一装一卸,肥西县,浦东,20190629,,20190630,,农产品
20190629,1.25E+13,9.60E+16,1237210,2019/6/29 8:43,9.6,1,0,-1,,,2400,,,,,仓库是否好进,12.5,平板,16,0,,巢湖市,浦东,,,,,保温板
20190629,1.25E+13,9.64E+16,1237840,2019/6/29 8:52,9.6,1,0,-1,,,2400,,,,,货到付款，人工装,12.5,平板,16,0,,巢湖市,浦东,,,,,保温板
20190629,1.25E+13,9.58E+16,1241494,2019/6/29 9:46,17.5,1,0,-1,,4800,4160,,,,,不三超,17.5,平板,32,0,,肥西县,宝山区,20190630,,,,钢构
20190629,1.25E+13,9.64E+16,1242057,2019/6/29 9:48,17.5,1,0,-1,,,4160,,100,1,2,到付现金,17.5,平板,32,0,,肥西县,宝山区,20190630,上午,,,钢构
20190629,1.25E+13,2.34E+16,1246217,2019/6/29 11:07,9.6,0,0,-1,,,2800,,200,,,超高，进仓货物，进门费80元,9.6,高栏,10,60,,长丰县,浦东,20190629,,,,普货
20190629,1.25E+13,9.64E+16,1246417,2019/6/29 11:15,9.6,0,0,-1,,,2800,,100,,,进仓货,9.6,高栏,10,60,,长丰县,浦东,20190629,,,,普货
20190629,1.25E+13,4.00E+18,1237947,2019/6/29 8:54,6.8,1,0,-1,,,,,,,,地址不符合司机,6.8,厢式,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,1.25E+13,4.00E+18,1238957,2019/6/29 9:08,6.8,1,0,-1,,,,,,,,地址不符合司机,9.6,厢式,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,1.25E+13,6.01E+17,1233341,2019/6/29 7:42,6.8,1,0,-1,,2000,1500,,,,,40个方,6.8,高栏,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,1.25E+13,9.63E+16,1231822,2019/6/29 7:11,6.8,1,0,-1,,,,,,1,,,7.8,厢式,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,1.25E+13,9.64E+16,1239763,2019/6/29 9:18,6.8,1,1,-1,1900,,2000,,100,,,,9.6,飞翼车,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,1.25E+13,4.00E+18,1252294,2019/6/29 14:08,6.8,0,0,-1,,,1500,,,,,,9.6,飞翼车,10,0,,瑶海区,浦东,20190630,,,,雨伞
20190629,1.25E+13,9.64E+16,1255930,2019/6/29 16:09,17.5,0,0,,,,3700,,,,,三不超,17.5,平板,30,0,一装一卸,经济开发区,浦东,20190629,,20190630,上午,其他设备
20190629,1.25E+13,9.64E+16,1256015,2019/6/29 16:11,17.5,0,0,,,,3700,,,,,,17.5,高低板,30,0,一装一卸,经济开发区,浦东,20190629,,20190630,上午,其他设备
20190629,1.25E+13,9.64E+16,1256835,2019/6/29 16:39,9.6,1,0,,,,,,,,,车型不符,4.8,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,1.25E+13,6.01E+17,1257096,2019/6/29 16:48,9.6,1,0,,,,2200,,,,,,12.5,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,1.25E+13,9.64E+16,1258689,2019/6/29 17:53,9.6,1,0,,,2600,2400,,,,,,9.6,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,1.25E+13,1.51E+16,1257178,2019/6/29 16:51,9.6,1,0,,,,2300,,,,,,8,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
