日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190625,12412643106564,,,2019-06-25 14:15:43,9.6,1,1,,2500,,2500,,,,,,,,8.0,55.0,,经济开发区,浦东,20190626,,,,
20190625,12413110364911,,,2019-06-25 14:59:35,9.6,0,0,,,,2300,,,,,9.6箱车,9.6,厢式,9.0,0.0,,蜀山区,奉贤区,,,,,
20190625,12413184623992,,,2019-06-25 15:41:53,13.0,0,0,,,,,,,,2,司机要130/吨,,,50.0,0.0,,蜀山区,浦东,,,,,
20190625,12413321544135,,,2019-06-25 15:08:17,9.6,0,0,,,,1800,,,,2,轮胎,,,6.0,0.0,,蜀山区,嘉定区,,,,,
20190625,12413477286385,,,2019-06-25 16:00:08,9.6,0,0,,,,2000,,,,1,,,,9.2,0.0,,蜀山区,奉贤区,,,,,
20190625,12413567180134,,,2019-06-25 15:03:13,9.6,1,1,,,,,,,,2,11-12卸货没人,,,1.0,20.0,,新站综合开发试验区,浦东,20190626,上午,20190626,晚上,
20190625,12413838994243,,,2019-06-26 10:27:34,9.6,0,0,,,,,,,,,托盘进仓，9.6高栏可以打掉一边,,,15.0,42.0,,经济开发区,浦东,,,,,
20190625,12413885245016,,,2019-06-25 15:10:33,4.2,1,1,,1500,,1500,,,,,时间要求，不需要签单，快递,,,2.0,0.0,,肥西县,浦东,20190625,晚上,20190626,下午,
20190625,12414562886523,,,2019-06-25 16:04:28,6.8,0,0,,,,1600,,,,2,,,,10.0,0.0,,巢湖市,松江区,20190625,,,,
20190625,12414565425015,,,2019-06-25 15:29:40,9.6,0,0,,,,3000,200,,,2,司机13米平板，托板货纸箱不淋雨盖雨布，2米,,,15.0,45.0,,经济开发区,浦东,,,,,
20190625,12414796744911,,,2019-06-25 15:39:53,9.6,0,0,,,,2200,200,,,2,9.6箱车，有禁区，一装一卸,9.6,厢式,9.0,0.0,,蜀山区,奉贤区,20190626,,,,
20190625,12414941974831,,,2019-06-25 16:03:13,6.8,0,0,,,,1700,,,,2,,,,10.0,0.0,,合肥市,松江区,20190626,,,,
20190625,12415116331821,,,2019-06-25 16:25:42,13.0,0,0,,,,3000,,,,2,,13.5,高栏,22.0,0.0,,巢湖市,嘉定区,20190625,晚上,,,
20190625,12415160303183,,,2019-06-25 16:09:54,4.2,0,0,,,,1300,,,,2,,,,3.0,0.0,,长丰县,青浦区,,,,,
