日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190628,1.24753E+13,9.64364E+16,1198671,6/28/19 7:43,9.6,0,0,-1,,,3300,,,,,,9.6,平板,18,0,一装两卸,蜀山区,金山区,,,,,钢化玻璃
20190628,1.24769E+13,9.64364E+16,1202646,6/28/19 8:40,4.2,1,1,,1500,,,100,,,,禁区，回单付， 叉车卸 货主要求司机把铁架带回 ，下午4-5点装,4.2,平板,5,0,一装一卸,肥西县,黄浦区,20190628,下午,20190629,凌晨,大理石
20190628,1.24771E+13,9.61174E+16,1202526,6/28/19 8:40,13,0,0,,,,3600,,,,2,毛重不超33吨 全现金3500全部油卡3800,13,平板,34,35,一装一卸,肥西县,浦东,20190628,,20190629,,联系2
20190628,1.24791E+13,9.64364E+16,1206605,6/28/19 9:38,9.6,0,0,,,,2200,,,,,,9.6,厢式,15,0,一装两卸,肥东县,浦东,,,,,安能快运
20190628,1.24791E+13,6.00608E+17,1209111,6/28/19 10:13,9.6,0,0,,,,3300,,,,2,到车2300加1000油卡,6.8,高栏,15,0,一装两卸,肥东县,浦东,,,,,安能快运
20190628,1.24791E+13,4E+18,1204620,6/28/19 9:09,9.6,0,0,,,,2100,,,,2,卸青浦 奉贤,12.5,高栏,15,0,一装两卸,肥东县,浦东,,,,,安能快运
20190628,1.24799E+13,6.00608E+17,1207357,6/28/19 9:49,4.2,0,0,,,,1000,,,,,,4.2,厢式,5,0,一装一卸,巢湖市,闵行区,20190628,下午,,,家具
20190628,1.24821E+13,6.00608E+17,1222957,6/28/19 15:44,9.6,0,0,,,,2600,,100,1,,,6.8,高栏,18,0,,合肥市,宝山区,20190629,上午,,,面条
20190628,1.24833E+13,2.36517E+16,1213872,6/28/19 11:38,13,0,0,,,,,200,,,2,1米高托盘  好装好卸 净重32 毛重34,13,平板,34,35,一装两卸,肥西县,浦东,20190628,下午,20190629,,铝托盘
20190628,1.24833E+13,6.00608E+17,1213534,6/28/19 11:29,13,0,0,,,,,,,,2,1*1木箱 净重32 毛重不超34，司机2辆车每车20吨,15,飞翼车,34,35,一装两卸,肥西县,浦东,20190628,,20190629,,托盘
20190628,1.24844E+13,9.64364E+16,1226214,6/28/19 17:36,6.8,0,0,,,,1200,,,,,,6.8,平板,10,0,,肥西县,嘉定区,20190628,,,,塑料颗粒
20190628,1.24857E+13,4E+18,1221853,6/28/19 15:15,6.8,0,0,-1,,,,,,,,要求打备注电话,6.8,高栏,10,0,一装一卸,肥东县,嘉定区,20190628,,,,百货
20190628,1.24857E+13,4E+18,1225183,6/28/19 16:56,6.8,0,0,-1,,,,,,,,要求打备注电话,9.6,飞翼车,10,0,一装一卸,肥东县,嘉定区,20190628,,,,百货
20190628,1.24875E+13,9.64364E+16,1222498,6/28/19 15:29,6.8,1,1,-1,2100,,,100,,,2,回单付,7.7,飞翼车,10,0,一装一卸,肥东县,嘉定区,20190628,,,,铁托盘
20190628,1.24875E+13,6.00608E+17,1221530,6/28/19 15:07,6.8,1,0,-1,,,,,,,,叉车装 ,12.5,厢式,10,0,一装一卸,肥东县,嘉定区,20190628,,,,铁托盘
20190628,1.24889E+13,9.64364E+16,1223935,6/28/19 16:14,4.2,0,0,,,1400,,,,,2,,4.2,厢式,0,16,一装一卸,巢湖市,宝山区,20190629,,,,渔网
20190628,1.24907E+13,9.64364E+16,1229042,6/28/19 20:00,9.6,1,1,-1,2600,,,200,,,2,回单付 退定金,9.6,高栏,15,0,,庐阳区,浦东,20190629,上午,,,重货
20190628,1.24907E+13,9.64364E+16,1227685,6/28/19 18:39,9.6,1,0,-1,,,2400,,,,,,9.6,飞翼车,15,0,,庐阳区,浦东,20190629,上午,,,重货
20190628,1.24952E+13,6.00608E+17,1229869,6/28/19 22:12,17.5,0,0,,,,3800,,,,,,17.5,高低板,30,0,,肥西县,上海市,,,,,保温棉
20190628,1.24952E+13,9.64364E+16,1251785,6/29/19 13:47,17.5,0,0,,,,3800,,,,,不是禁区，,17.5,平板,30,0,,肥西县,上海市,20190628,,,,保温棉
20190628,1.24952E+13,9.60029E+16,1233271,6/29/19 7:42,17.5,0,0,,,,3800,,,,,,17.5,平板,30,0,,肥西县,上海市,,,,,保温棉
20190628,1.24952E+13,9.63806E+16,1252914,6/29/19 14:27,17.5,0,0,,,,3800,,,,,到上海复旦大学 杨浦区,17.5,高低板,30,0,,肥西县,上海市,,,,,保温棉
20190628,1.24773E+13,6.00608E+17,1223209,6/28/19 15:50,9.6,1,0,,,,2200,,,,,加微信沟通了,13,厢式,0,53,一装一卸,合肥市,金山区,20190628,,,,方便面
20190628,1.24791E+13,2.36517E+16,1206274,6/28/19 9:31,9.6,1,0,,,,2400,,300,,,,9.6,高栏,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24791E+13,9.62682E+16,1206747,6/28/19 9:37,9.6,1,1,,,,2400,,300,,,,9.6,高栏,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24791E+13,6.00608E+17,1205405,6/28/19 9:16,9.6,1,0,,,,2000,,,,,有差价700,11.7,危险,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24791E+13,4E+18,1204873,6/28/19 9:13,9.6,1,0,,,,,,,,,车型不合适,6.8,厢式,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24791E+13,4E+18,1204853,6/28/19 9:12,9.6,1,0,,,,2300,,,,,车型不合适,9.6,厢式,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.248E+13,2.36517E+16,1206372,6/28/19 9:34,17.5,0,0,,,,3700,,,,,,17.5,平板,30,0,一装一卸,蜀山区,宝山区,20190628,,20190629,,卷钢座架
20190628,1.248E+13,9.64364E+16,1206310,6/28/19 9:34,17.5,0,0,,,,3700,,,,,,17.5,平板,30,0,一装一卸,蜀山区,宝山区,20190628,,20190629,,卷钢座架
20190628,1.24826E+13,2.36517E+16,1211299,6/28/19 10:51,13,1,0,,,,3500,,,,,,17.5,平板,32,0,一装一卸,肥东县,金山区,20190628,,,,托盘
20190628,1.24826E+13,1.51239E+16,1212346,6/28/19 11:09,13,1,1,,,,3500,,100,,,#到付#,13,平板,32,0,一装一卸,肥东县,金山区,20190628,,,,托盘
20190628,1.24834E+13,6.00608E+17,1217951,6/28/19 13:23,6.8,0,0,,,,1800,,,,,外贸仓库，有进仓费,6.8,高栏,11,28,一装一卸,肥东县,浦东,20190628,,,,普货
20190628,1.24834E+13,9.64364E+16,1220580,6/28/19 14:40,6.8,0,0,,,,1800,,,,,,6.8,厢式,11,28,一装一卸,肥东县,浦东,20190628,,,,普货
20190628,1.24844E+13,9.64364E+16,1215289,6/28/19 12:08,9.6,0,0,,,,2200,,,,,加微信沟通了,9.6,厢式,7,43,一装一卸,新站综合开发试验区,浦东,20190628,,,,无纺布制品
20190628,1.24875E+13,9.62682E+16,1224881,6/28/19 16:46,17.5,0,0,,,,,,,,,司机在卸货，卸不完,9.6,厢式,18,100,一装一卸,经济开发区,奉贤区,20190628,,,,托盘货
20190628,1.24875E+13,9.64364E+16,1222582,6/28/19 15:35,17.5,0,0,,,,3800,,,,,微信订货,17.5,厢式,18,100,一装一卸,经济开发区,奉贤区,20190628,,,,托盘货
20190628,1.24875E+13,6.00608E+17,1225106,6/28/19 16:51,17.5,0,0,,,,3800,,,,,2000油卡，剩下回单付,17.5,厢式,18,100,一装一卸,经济开发区,奉贤区,20190628,,,,托盘货
20190628,1.24875E+13,4E+18,1223329,6/28/19 15:54,17.5,0,0,,,,,,,,,车已经定好了,17.5,厢式,18,100,一装一卸,经济开发区,奉贤区,20190628,,,,托盘货
20190628,1.24875E+13,9.64364E+16,1225454,6/28/19 17:05,17.5,0,0,,,,3800,,,,,,17.5,厢式,18,100,一装一卸,经济开发区,奉贤区,20190628,,,,托盘货
20190628,1.24889E+13,9.64364E+16,1224718,6/28/19 16:38,9.6,1,1,-1,,,,,,,,加微信沟通了,9.6,厢式,10,50,一装一卸,经济开发区,奉贤区,20190628,,,,托盘货
20190628,1.24911E+13,9.64364E+16,1228408,6/28/19 19:18,4.2,0,0,,,,,,,,,无效电话,4.2,高栏,6.5,0,一装一卸,肥西县,浦东,20190629,上午,,,水果，免过路费
20190628,1.2473E+13,2.36517E+16,1207520,6/28/19 9:52,9.6,0,0,,,,,,,,,货已走掉,9.6,飞翼车,18,0,一装两卸,合肥市,闵行区,,,,,托盘装钢化玻璃
20190628,1.2473E+13,9.64364E+16,1200258,6/28/19 8:08,9.6,0,0,,,,,,,,,货已走掉,13,平板,18,0,一装两卸,合肥市,闵行区,,,,,托盘装钢化玻璃
20190628,1.2473E+13,1.51089E+16,1204436,6/28/19 9:08,9.6,0,0,,,,,,,,,货已走掉,9.6,高栏,18,0,一装两卸,合肥市,闵行区,,,,,托盘装钢化玻璃
20190628,1.24749E+13,2.36517E+16,1200706,6/28/19 8:13,9.6,0,0,,,,2300,,,,,,9.6,高栏,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24749E+13,6.00608E+17,1200371,6/28/19 8:09,9.6,0,0,,,,2300,,,,,,9.6,高栏,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24749E+13,9.62682E+16,1201987,6/28/19 8:32,9.6,0,0,,,,2400,,,1,,随时装卸,9.6,高栏,0,50,一装一卸,肥东县,闵行区,20190628,下午,,,箱装快餐店桌椅
20190628,1.24756E+13,6.00608E+17,1200026,6/28/19 8:04,9.6,1,0,,,,2800,,,,,木箱装,6.8,高栏,13,0,一装二卸,肥西县,松江区,20190628,,20190629,,配件
20190628,1.24756E+13,2.36517E+16,1201636,6/28/19 8:25,9.6,1,1,,2800,,,,,1,,木箱装,9.6,平板,13,0,一装二卸,肥西县,松江区,20190628,,20190629,,配件
20190628,1.24756E+13,9.64364E+16,1200159,6/28/19 8:06,9.6,1,0,,,3400,3500,,,1,,,9.6,平板,13,0,一装二卸,肥西县,松江区,20190628,,20190629,,配件
20190628,1.24771E+13,9.58382E+16,1205335,6/28/19 9:19,6.8,0,0,,,,,,,,,车型不合适,6.8,厢式,5,25,一装一卸,肥西县,浦东,20190628,,,,电子产品
20190628,1.24771E+13,2.34298E+16,1205162,6/28/19 9:15,6.8,0,0,,,,1700,,,1,,,7.8,厢式,5,25,一装一卸,肥西县,浦东,20190628,下午,,,电子产品
20190628,1.24771E+13,6.00608E+17,1204731,6/28/19 9:11,6.8,0,0,,,,,,,,,车型不合适,7.7,冷藏,5,25,一装一卸,肥西县,浦东,20190628,,,,电子产品
20190628,1.24784E+13,9.61174E+16,1206996,6/28/19 9:44,13,0,0,,,,3200,,,,,,13,平板,32,0,,肥东县,嘉定区,,,,,袋装
20190628,1.24784E+13,6.00608E+17,1223677,6/28/19 16:07,13,0,0,,,,3000,,,,,,13,高栏,32,0,,肥东县,嘉定区,,,,,袋装
20190628,1.24784E+13,1.51239E+16,1204641,6/28/19 9:09,13,0,0,,,3680,3200,,,,,,13,平板,32,0,,肥东县,嘉定区,,,,,袋装
20190628,1.24799E+13,9.64364E+16,1206277,6/28/19 9:31,9.6,0,0,,,2400,2200,,,,,进仓，回单付,9.6,厢式,0,50,一装两卸,高新技术开发区,浦东,,,,,”服装
20190628,1.24799E+13,9.63806E+16,1206317,6/28/19 9:34,9.6,0,0,,,,2000,,,,,,9.6,高栏,0,50,一装两卸,高新技术开发区,浦东,,,,,”服装
20190628,1.24815E+13,6.00608E+17,1210320,6/28/19 10:33,13,1,0,-1,,,3200,,,,,,13,平板,32,0,,合肥市,嘉定区,,,,,塑料粉
20190628,1.24831E+13,9.64364E+16,1214263,6/28/19 11:47,9.6,1,0,-1,,,2500,100,,,,,9.6,冷藏,15,0,一装两卸,瑶海区,宝山区,20190628,下午,,,普货
20190628,1.24831E+13,9.64364E+16,1213194,6/28/19 11:23,9.6,1,0,-1,,,2500,,,,,,9.6,高栏,15,0,一装两卸,瑶海区,宝山区,20190628,下午,,,普货
20190628,1.24831E+13,6.00608E+17,1214581,6/28/19 11:50,9.6,1,1,-1,2600,,,100,,,,,9.6,厢式,15,0,一装两卸,瑶海区,宝山区,20190628,下午,,,普货
20190628,1.24838E+13,4E+18,1215501,6/28/19 12:15,17.5,0,0,,,,3500,,,,,2000油卡，1500现金,17.5,集装箱,22,90,一装一卸,合肥市,浦东,20190628,,,,托盘货
20190628,1.24851E+13,6.00608E+17,1217421,6/28/19 13:04,9.6,0,0,,,,3840,,,,,,13,厢式,20,0,一装一卸,肥东县,松江区,20190629,,20190630,,普货
20190628,1.24858E+13,9.64364E+16,1222034,6/28/19 15:20,9.6,0,0,,,2600,,,,,,,9.6,高栏,15,0,一装一卸,瑶海区,奉贤区,20190628,,20190629,,钢构件
20190628,1.24858E+13,6.00608E+17,1246509,6/29/19 11:16,9.6,0,0,,,,2500,,,0,,三不超,9.6,高栏,15,0,一装一卸,瑶海区,奉贤区,20190628,,20190629,,钢构件
20190628,1.24858E+13,9.60528E+16,1236813,6/29/19 8:38,9.6,0,0,,,,2500,,,,,三不超,9.6,高栏,15,0,一装一卸,瑶海区,奉贤区,20190628,,20190629,,钢构件
20190628,1.24868E+13,9.64364E+16,1222536,6/28/19 15:34,4.2,0,0,-1,,,,,,1,,,4.2,厢式,2,16,一装两卸,巢湖市,宝山区,20190628,下午,,,鞋材
20190628,1.24868E+13,6.00608E+17,1219886,6/28/19 14:19,4.2,0,0,-1,,,1000,,,,,,9.6,厢式,2,16,一装两卸,巢湖市,宝山区,20190628,下午,,,鞋材
20190628,1.24884E+13,9.63153E+16,1223096,6/28/19 15:49,6.8,0,0,,,,1800,,,,,,6.8,厢式,0,30,,滨湖新区,浦东,,,,,搬家
20190628,1.24884E+13,2.36517E+16,1229370,6/28/19 20:26,6.8,0,0,,,,1800,,,1,1,需要司机帮忙卸货，加700卸货费,6.8,高栏,0,30,,滨湖新区,浦东,,,,,搬家
20190628,1.24884E+13,9.64364E+16,1223220,6/28/19 15:51,6.8,0,0,,,,,,,1,,,7.7,飞翼车,0,30,,滨湖新区,浦东,,,,,搬家
20190628,1.24884E+13,9.64364E+16,1230344,6/29/19 6:13,6.8,0,0,,,,1800,,,,,禁区，600人工费,7.8,厢式,0,30,,滨湖新区,浦东,,,,,搬家
20190628,1.24884E+13,1.51127E+16,1226317,6/28/19 17:40,6.8,0,0,,,,1800,,,,,,7.7,厢式,0,30,,滨湖新区,浦东,,,,,搬家
20190628,1.24884E+13,9.62682E+16,1225985,6/28/19 17:26,6.8,0,0,,,,1800,,,,,,6.8,平板,0,30,,滨湖新区,浦东,,,,,搬家
20190628,1.24895E+13,4E+18,1225703,6/28/19 17:14,9.6,0,0,,,,,,,,2,,9.6,厢式,7,45,一装一卸,肥西县,浦东,20190629,,,,电子产品
20190628,1.24949E+13,9.64364E+16,1229903,6/28/19 22:32,4.2,0,0,,,,,,,,,,4.2,高栏,7,0,一装一卸,巢湖市,嘉定区,20190629,,,,绿通鲜玉米（免高速费）
20190628,1.24737E+13,9.60528E+16,1197701,6/28/19 7:20,17.5,0,0,,,,3400,,,,,货主与司机是熟人，司机请驾驶员去，应该已线下成交,17.5,厢式,0,100,一装一卸,包河区,青浦区,20190628,,20190629,,托盘货
20190628,1.24738E+13,6.00608E+17,1201802,6/28/19 8:30,4.2,1,1,,1400,,,,100,,,货主要宽体，不押车,4.2,高栏,7,0,一装一卸,肥东县,青浦区,20190628,下午,20190629,上午,桃子免过路费
20190628,1.24752E+13,9.63153E+16,1203818,6/28/19 8:59,6.8,1,0,,,,1900,,,,,服装怕水，不能潮，雨布不能漏雨,6.8,高栏,7,29,,长丰县,宝山区,20190628,下午,,,服装
20190628,1.24752E+13,6.00608E+17,1203367,6/28/19 8:53,6.8,1,0,,,,1900,,,,,进仓,7.8,厢车,7,29,,长丰县,宝山区,20190628,下午,,,服装
20190628,1.24752E+13,6.00608E+17,1203538,6/28/19 8:55,6.8,1,0,,,2000,1900,,,,,进仓,9.6,厢式,7,29,,长丰县,宝山区,20190628,下午,,,服装
20190628,1.24752E+13,6.00608E+17,1205433,6/28/19 9:20,6.8,1,0,,,,1900,,,,1,,7.8,厢式,6,29,,长丰县,宝山区,20190628,下午,,,服装
20190628,1.24752E+13,4E+18,1200346,6/28/19 8:09,6.8,1,0,,,,1800,,,,1,,6.8,厢式,7,29,,长丰县,宝山区,20190628,下午,,,服装
20190628,1.24752E+13,9.61174E+16,1200894,6/28/19 8:15,6.8,1,1,,,,2600,,,,,三装一卸,7.6,厢式,7,32,三装一卸,长丰县,宝山区,20190628,下午,,,服装
20190628,1.24771E+13,4E+18,1201965,6/28/19 8:34,9.6,0,0,,,,2100,,,,,,9.6,厢式,0,53,一装一卸,合肥市,金山区,20190628,,,,方便面
20190628,1.24771E+13,9.64364E+16,1202024,6/28/19 8:35,9.6,0,0,,,,2100,,,,,,9.6,厢式,0,53,一装一卸,合肥市,金山区,20190628,,,,方便面
20190628,1.24771E+13,9.64364E+16,1226547,6/28/19 17:48,9.6,0,0,,,2300,2300,100,,,,立即装，好卸，回单付,9.6,厢式,5,53,一装一卸,合肥市,金山区,20190628,,20190629,,方便面
20190628,1.24788E+13,2.36517E+16,1205121,6/28/19 9:17,9.6,1,1,,2500,,,200,,,,需雨布，木箱装，6件，进仓费报销,9.6,平板,8,50,一装一卸,蜀山区,浦东,20190628,下午,20190629,,喷绘机
