日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190706,1.26532E+13,9.62682E+16,1475444,7/6/19 8:48,9.6,0,0,2400,,,2400,,,,,禁区，晚上卸货,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,9.63153E+16,1470693,7/6/19 7:32,9.6,0,0,2400,,,2400,,,,,,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,9.60528E+16,1472165,7/6/19 8:01,9.6,0,0,2400,,,2400,,,,,,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,9.64364E+16,1469262,7/6/19 7:04,9.6,0,0,2400,,2800,2400,,100,1,,,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,9.61174E+16,1467762,7/6/19 6:01,9.6,0,0,2400,,,,,,,,,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,6.00608E+17,1472344,7/6/19 8:03,9.6,0,0,2400,,,2400,,,,,禁区晚上卸货,9.6,厢式,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,9.63806E+16,1467716,7/6/19 5:55,9.6,0,0,2400,,,2400,,100,1,,不排队,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26532E+13,2.36517E+16,1472209,7/6/19 8:02,9.6,0,0,2400,,,2400,,,,,,9.6,高栏,13,0,,高新技术开发区,浦东,,,,,舞台道具
20190706,1.26571E+13,9.64364E+16,1483063,7/6/19 10:51,17.5,0,0,3900,,,,,,,,加微信沟通,17.5,平板,30,0,一装一卸,长丰县,宝山区,20190706,,,,钢构
20190706,1.26591E+13,9.64364E+16,1477046,7/6/19 9:11,9.6,0,0,2400,,,,,,,,,12.5,冷藏,13,0,,长丰县,浦东,20190706,,,,普货
20190706,1.26605E+13,2.36517E+16,1479531,7/6/19 9:49,9.6,0,0,2400,,,2000,,,1,1,,13,平板,13,0,一装一卸,长丰县,浦东,20190706,,,,设备
20190706,1.26649E+13,2.36517E+16,1486728,7/6/19 12:24,9.6,0,0,2400,,,,,,,,一装两卸,9.6,高栏,0,63,一装两卸,庐阳区,浦东,20190706,下午,20190707,,普货
20190706,1.26649E+13,9.64364E+16,1488922,7/6/19 13:39,9.6,0,0,2400,,,,,,,,一装两卸,9.6,高栏,0,63,一装两卸,庐阳区,浦东,20190706,下午,20190707,,普货
20190706,1.26662E+13,9.64364E+16,1490049,7/6/19 14:18,4.2,0,0,1400,,,1300,,100,,,微信沟通成交,6.8,平板,7,0,一装一卸,巢湖市,嘉定区,20190707,上午,,,绿通鲜玉米（免高速费）
20190706,1.26685E+13,9.64364E+16,1494235,7/6/19 17:11,6.8,0,0,1700,,,2200,,,,,,6.8,高栏,10,0,一装一卸,肥西县,松江区,20190706,下午,,,小叉车三台
20190706,1.26685E+13,9.60528E+16,1493098,7/6/19 16:18,6.8,0,0,1700,,,2000,,,,,一装两卸,7.2,平板,10,0,一装一卸,肥西县,松江区,20190706,下午,,,小叉车三台
20190706,1.26685E+13,9.64364E+16,1494309,7/6/19 17:15,6.8,0,0,1700,,,,,,,,货走了,6.8,飞翼车,10,0,一装一卸,肥西县,松江区,20190706,下午,,,小叉车三台
20190706,1.26708E+13,9.64364E+16,1500084,7/7/19 7:36,9.6,0,0,2400,,,2500,,,,,两卸,9.6,冷藏,18,0,一装两卸,肥东县,宝山区,20190707,,,,食品
20190706,1.26708E+13,4E+18,1500539,7/7/19 7:48,9.6,0,0,2400,,,2400,,,,,,13,飞翼车,18,0,一装两卸,肥东县,宝山区,20190707,,,,食品
20190706,1.26527E+13,9.64364E+16,1474794,7/6/19 8:37,6.8,1,0,1700,,,1800,,,,,12个托盘,7.8,厢式,8.3,0,一装两卸,新站综合开发试验区,浦东,20190706,,,,托盘货
20190706,1.26527E+13,9.64364E+16,1477520,7/6/19 9:15,6.8,1,1,1700,2000,,,100,,,1,进仓，5米多的位置,9.6,厢式,8.3,0,一装三卸,新站综合开发试验区,浦东,20190706,,,,托盘货
20190706,1.26527E+13,9.64364E+16,1471522,7/6/19 7:50,6.8,1,0,1700,,,2000,,,,1,5米多的位置,6.8,飞翼车,8.3,0,一装三卸,新站综合开发试验区,浦东,20190706,,,,托盘货
20190706,1.26527E+13,6.00608E+17,1476646,7/6/19 9:04,6.8,1,0,1700,,,2300,,,,1,5米多的位置,9.6,厢式,8.3,0,一装三卸,新站综合开发试验区,浦东,20190706,,,,托盘货
20190706,1.26527E+13,9.64364E+16,1469918,7/6/19 7:17,6.8,1,0,1700,,,2000,,,,1,进仓 、5米多的位置,6.8,高栏,8.3,0,一装三卸,新站综合开发试验区,浦东,20190706,,,,托盘货
20190706,1.26527E+13,9.64364E+16,1470562,7/6/19 7:31,6.8,1,0,1700,,,2000,,,,1,进仓、5米多的位置,7.7,飞翼车,8.3,0,一装三卸,新站综合开发试验区,浦东,20190706,,,,托盘货
20190706,1.26542E+13,2.36517E+16,1470893,7/6/19 7:35,4.2,0,0,1400,,,1300,,,,,,6.8,高栏,0,20,一装一卸,包河区,南汇区,20190706,,,,服装
20190706,1.26542E+13,9.63153E+16,1469206,7/6/19 7:02,4.2,0,0,1400,,,,,,,1,进仓,7.7,飞翼车,0,20,一装一卸,包河区,南汇区,20190706,,,,服装
20190706,1.26542E+13,4E+18,1469636,7/6/19 7:08,4.2,0,0,1400,,,,,,,,周一进仓,6.8,厢式,0,20,一装一卸,包河区,南汇区,20190706,,,,服装
20190706,1.26542E+13,9.64364E+16,1470655,7/6/19 7:27,4.2,0,0,1400,,,1200,,,,1,周一进仓,7.8,飞翼车,0,20,一装一卸,包河区,南汇区,20190706,,,,服装
20190706,1.26568E+13,4E+18,1476244,7/6/19 9:01,6.8,0,0,1700,,,1800,,,,,,7.7,厢式,10,30,,庐江县,浦东,,,,,原料
20190706,1.26568E+13,2.36517E+16,1475022,7/6/19 8:38,6.8,0,0,1700,,,1800,,,,,,9.6,高栏,10,30,,庐江县,浦东,,,,,原料
20190706,1.26568E+13,9.60528E+16,1475347,7/6/19 8:48,6.8,0,0,1700,,,1800,,,,,,9.6,高栏,10,30,,庐江县,浦东,,,,,原料
20190706,1.26571E+13,9.64364E+16,1476193,7/6/19 8:59,9.6,0,0,2400,,,2800,,,,1,,12.5,冷藏,21,0,一装两卸,肥东县,浦东,20190706,,20190707,,除草剂
20190706,1.26592E+13,6.00608E+17,1476761,7/6/19 9:08,9.6,0,0,2400,,,2500,,,,,,9.6,冷藏,15,0,一装一卸,合肥市,上海市,20190706,,,,冻品
20190706,1.26605E+13,2.36517E+16,1479383,7/6/19 9:48,9.6,0,0,2400,,,2200,,,,1,,9.6,平板,13,0,一装一卸,长丰县,浦东,20190706,,,,设备
20190706,1.26654E+13,9.58382E+16,1489820,7/6/19 14:11,9.6,1,1,2400,2400,,,100,,,,货到付款,9.6,冷藏,15,0,一装一卸,庐阳区,金山区,20190707,,20190708,,食品
20190706,1.26663E+13,9.64364E+16,1489613,7/6/19 14:02,13,1,1,3310,2900,,,,100,1,2,,13,平板,32,0,,巢湖市,闵行区,,,,,自来水处理原料
20190706,1.2669E+13,2.36517E+16,1499739,7/7/19 7:27,13,0,0,3310,,,3100,,200,1,2,,13,平板,32,0,一装一卸,巢湖市,黄浦区,20190707,,,,石膏板
20190706,1.2669E+13,2.36517E+16,1494157,7/6/19 17:07,13,0,0,3310,,,3000,,,,,,13,高栏,32,0,一装一卸,巢湖市,黄浦区,20190707,,,,石膏板
20190706,1.26712E+13,9.64364E+16,1496606,7/6/19 19:34,6.8,1,1,1700,1600,,,,100,1,1,晚上10点装，卸货转钱,7.7,厢式,6,0,一装一卸,包河区,松江区,20190706,,,,除湿器
20190706,1.26564E+13,2.34298E+16,1472213,7/6/19 8:01,6.8,0,0,1700,,,,,,1,,货主不清楚具体位置，司机不好判断价格,6.8,高栏,8,0,一装一卸,合肥市,浦东,20190706,,,,发动机
20190706,1.26579E+13,6.00608E+17,1475352,7/6/19 8:47,13,1,1,3310,4500,,,200,,,,#油卡#,9.6,高栏,32,0,一装一卸,瑶海区,浦东,20190706,,20190707,,建材
20190706,1.26579E+13,2.36517E+16,1474764,7/6/19 8:39,13,1,0,3310,,,4500,,,,,#要过大桥#,13,平板,32,0,一装一卸,瑶海区,浦东,20190706,,20190707,,建材
20190706,1.26579E+13,2.36517E+16,1475009,7/6/19 8:43,13,1,0,3310,,,4500,,,,,,13,平板,32,0,一装一卸,瑶海区,浦东,20190706,,20190707,,建材
20190706,1.26593E+13,6.00608E+17,1494222,7/6/19 17:08,9.6,1,1,2400,2500,,,300,,,1,定金可退,13,平板,13,0,一装一卸,庐阳区,宝山区,20190706,,20190708,,压路机一台
20190706,1.26593E+13,4E+18,1483338,7/6/19 10:57,9.6,1,0,2400,,,2500,,,,1,,17.5,高低板,13,0,一装一卸,庐阳区,宝山区,20190706,,20190708,,压路机一台
20190706,1.26593E+13,2.36517E+16,1488283,7/6/19 13:18,9.6,1,0,2400,,,2500,,,,1,,13,平板,13,0,一装一卸,庐阳区,宝山区,20190706,,20190708,,压路机一台
20190706,1.26593E+13,9.63153E+16,1478482,7/6/19 9:34,9.6,1,0,2400,,,2500,,,,1,,12.5,平板,13,0,一装一卸,庐阳区,宝山区,20190706,,20190708,,压路机一台
20190706,1.26593E+13,9.64364E+16,1493969,7/6/19 16:55,9.6,1,0,2400,,,2600,,,,,,13,高低板,13,0,一装一卸,庐阳区,宝山区,20190706,,20190708,,压路机一台
20190706,1.26593E+13,9.63806E+16,1482734,7/6/19 10:45,9.6,0,0,2400,,,2400,,,,,已经定四个车都是2400走的，但是该司机觉得低,9.6,高栏,18,0,一装一卸,肥东县,宝山区,20190706,,,,食品
20190706,1.26601E+13,9.64364E+16,1478838,7/6/19 9:35,9.6,1,1,2400,2200,,,200,,,,随时装，先打卡2000，有进仓费回单后寄,9.6,厢式,0,50,一装一卸,长丰县,浦东,,,,,普货
20190706,1.26601E+13,6.00608E+17,1478939,7/6/19 9:40,9.6,1,0,2400,,2700,2500,,,,,,9.6,厢式,0,50,一装一卸,长丰县,浦东,,,,,普货
20190706,1.26622E+13,2.34298E+16,1484213,7/6/19 11:16,9.6,0,0,2400,,,2300,,,,,牛奶,13,危险,18,54,一装一卸,肥东县,宝山区,20190706,,,,食品
20190706,1.26622E+13,9.64364E+16,1487139,7/6/19 12:37,9.6,0,0,2400,,,2400,100,,,,,13,平板,18,54,一装一卸,肥东县,宝山区,20190706,,,,食品
20190706,1.26622E+13,6.00608E+17,1482699,7/6/19 10:42,9.6,0,0,2400,,,2300,,,,,,13,集装箱,18,54,一装一卸,肥东县,宝山区,20190706,,20190707,下午,食品
20190706,1.26659E+13,6.00608E+17,1491296,7/6/19 15:02,4.2,0,0,1400,,,1400,,,1,,,4.2,高栏,7,0,一装一卸,肥东县,宝山区,20190707,,,,水果
20190706,1.26672E+13,9.64364E+16,1492213,7/6/19 15:37,4.2,1,1,1400,1400,,,200,,1,,,5,平板,6.8,0,一装一卸,肥东县,宝山区,20190707,,,,水果
20190706,1.26697E+13,2.36517E+16,1494603,7/6/19 17:29,13,0,0,3310,,,3100,,,,,好装好卸,13,平板,32,0,一装一卸,巢湖市,上海市,20190707,,,,石 膏板浦西
20190706,1.26697E+13,6.00608E+17,1494406,7/6/19 17:17,13,0,0,3310,,,3300,200,,,,,13,高低板,32,0,一装一卸,巢湖市,上海市,20190707,,,,石 膏板浦西
20190706,1.26606E+13,4E+18,1479519,7/6/19 9:50,9.6,1,0,2400,,,2600,,,,,,9.6,高栏,0,50,一装两卸,长丰县,南汇区,,,,,普货
20190706,1.26606E+13,6.00608E+17,1480251,7/6/19 9:58,9.6,1,1,2400,2600,,,200,,,,进仓费回单付，卸货距离,9.6,厢式,0,50,一装一卸,长丰县,南汇区,,,,,普货
20190706,1.26606E+13,6.00608E+17,1481277,7/6/19 10:18,9.6,1,0,2400,,,2600,,,,,卸货地址不在一个区，报关,9.6,厢式,10,50,一装两卸,长丰县,南汇区,,,20190707,,普货
20190706,1.26606E+13,2.36517E+16,1480896,7/6/19 10:11,9.6,1,0,2400,,,2600,,,,,,9.6,飞翼车,0,50,一装两卸,长丰县,南汇区,,,,,普货
20190706,1.26654E+13,9.64364E+16,1493679,7/6/19 16:42,4.2,0,0,1400,,,1400,200,,,1,可以配货,6.8,高栏,2,17,一装一卸,高新技术开发区,奉贤区,20190707,,,,花箱
20190706,1.26654E+13,9.64364E+16,1496804,7/6/19 19:53,4.2,0,0,1400,,1500,1400,,,,,,4.2,高栏,2,17,一装一卸,高新技术开发区,奉贤区,20190707,,,,花箱
20190706,1.26654E+13,6.00608E+17,1495857,7/6/19 18:35,4.2,0,0,1400,,,,,,,,,4.2,高栏,2,17,一装一卸,高新技术开发区,奉贤区,20190707,,,,花箱
20190706,1.26654E+13,4E+18,1491335,7/6/19 15:06,4.2,0,0,1400,,,,,,,,,9.6,厢式,2,17,一装一卸,高新技术开发区,奉贤区,20190707,,,,花箱
20190706,1.26654E+13,4E+18,1490815,7/6/19 14:47,4.2,0,0,1400,,,1400,,,,,,4.2,高栏,2,17,一装一卸,高新技术开发区,奉贤区,20190707,,,,花箱
20190706,1.26665E+13,4E+18,1494535,7/6/19 17:24,9.6,1,1,2400,2500,,,100,,,,两车货，不是一装两卸，到宝山2500.到嘉定一装两卸2600，司机订的是一装一卸到宝山的,9.6,飞翼车,17,0,一装两卸,肥东县,宝山区,20190707,上午,,,食品
