日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190630,12516609877283,600608457610247009,1263172,2019-06-30 06:51:54,6.8,1,0,,,,1600,,,,,,,,7.0,0.0,,瑶海区,松江区,,,,,
20190630,12516609877283,96436390800974563,1263251,2019-06-30 06:54:42,6.8,1,0,,,,1650,,,,,,,,7.0,0.0,,瑶海区,松江区,,,,,
20190630,12516609877283,96436390432412172,1264438,2019-06-30 07:27:52,6.8,1,1,,1650,,,,50,,,,6.8,高栏,7.0,0.0,,瑶海区,松江区,,,,,
20190630,12518603088350,600608457564795492,1266248,2019-06-30 08:03:56,4.2,1,1,,1100,,,,100,1,,,,,4.0,0.0,,庐江县,上海市,,,,,
20190630,12519874792121,600608457584800619,1268543,2019-06-30 08:44:11,13.0,1,0,,,,4000,,,,,伊利,13,高低板,32.0,0.0,,长丰县,嘉定区,,,,,
20190630,12520227102121,96436390643197358,1289898,2019-06-30 21:42:28,17.5,1,1,,4500,,,,,,,#回单#牛奶 #车上要垫塑料垫#要求大后天中午12点卸完，超过1天600#,17.5,平板,31.0,0.0,,庐阳区,嘉定区,,,,,
20190630,12520329154132,600608457538436765,1269510,2019-06-30 08:59:27,6.8,1,0,,,1700,1600,,,,,货到付款,6.8,高栏,10.0,0.0,,瑶海区,浦东,,,,,
20190630,12520329154132,96436391500488486,1271589,2019-06-30 09:33:15,6.8,1,0,,,,1600,,,,,货到付款,6.8,平板,10.0,0.0,,瑶海区,浦东,,,,,
20190630,12520329154132,600608457524357635,1270046,2019-06-30 09:05:22,6.8,1,1,,1600,1600,,100,,,,,6.2,高栏,10.0,0.0,,瑶海区,浦东,,,,,
20190630,12521325630580,96436390415846177,1271250,2019-06-30 09:24:34,17.5,1,1,,3900,,,,,,,,,,31.0,0.0,,合肥市,嘉定区,,,,,
20190630,12522706856401,4000000000000666074,1278096,2019-06-30 11:58:58,4.2,1,1,,1100,,,,100,,,,,,3.0,0.0,,巢湖市,闵行区,,,,,
