日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190702,12558070933413,96436391811068709,1328711,2019-07-02 07:12:27,9.6,1,0,,,,2400,,,,,,13.0,平板,18.0,0.0,,经济开发区,宝山区,,,,,叉车二台
20190702,12558070933413,96436390888677971,1337171,2019-07-02 09:16:42,9.6,1,1,,2600,,,100,,,1,3米宽  付款时间20天,13.0,,18.0,0.0,一装一卸,经济开发区,宝山区,,上午,,,叉车二台
20190702,12558070933413,96436390601055306,1332724,2019-07-02 08:20:31,9.6,1,0,,,,,,,,,3米宽 ，底盘高1.4米，车3.8米高，加微信司机提供车厢照片,16.0,,18.0,0.0,,经济开发区,宝山区,,,,,叉车二台
20190702,12561774155541,96436390915212046,1335115,2019-07-02 08:51:50,6.8,1,0,,,,1300,,,,,,6.8,,7.0,21.0,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541,96436390640267190,1340144,2019-07-02 09:58:11,6.8,1,0,,,,1300,,,,,进仓，叉车装，小木箱,7.8,,7.5,21.0,一装一卸,庐阳区,浦东,20190702,,,,木箱
20190702,12561774155541,96436390601055306,1342170,2019-07-02 10:28:24,6.8,1,0,,,,1300,,,,1,小木箱，一米X一米，30公分高度，司机加微信发板子照片,17.5,,7.5,21.0,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541,96436390875778818,1336651,2019-07-02 09:11:31,6.8,1,0,,,,,,,,,,12.5,,7.5,21.0,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541,96436391551792272,1334496,2019-07-02 08:44:08,6.8,1,0,,,,,,,,,,6.8,,7.5,21.0,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541,96436391238839228,1339431,2019-07-02 09:44:56,6.8,1,0,,,,1300,,,0,,进仓手续多，进仓费厂家出，24小时，回单付,6.2,,7.5,21.0,一装一卸,长丰县,浦东,20190702,,,,木箱
20190702,12561774155541,96436390426973712,1340270,2019-07-02 10:01:29,6.8,1,0,,,,1300,200,,,,,6.8,,7.5,21.0,一装一卸,合肥市,浦东,20190702,,,,木箱
