日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190629,12497889624737 ,23429835901149000 ,1251195,2019/6/29 13:28,17.5,0,0,,,,,,,,,三不超，需方木,17.5,高低板,31,0,,长丰县,奉贤区,,,,,钢结构
20190629,12497889624737 ,96436390685336900 ,1243133,2019/6/29 10:13,17.5,0,0,,,,4200,,,,,不怕雨,18,平板,31,0,,长丰县,奉贤区,,,,,重货
20190629,12497889624737 ,23651742483474100 ,1261139,2019/6/29 20:04,17.5,0,0,,,,,,,,,,13,平板,31,0,,长丰县,奉贤区,,,,,钢结构
20190629,12498959754934 ,96205614892910100 ,1234693,2019/6/29 8:05,13,1,1,,3840,,,,,,,押回单500元,13,高栏,32,0,一装一卸,肥西县,浦东,20190629,,20190630,,农产品
20190629,12498959754934 ,600608457451743000 ,1234833,2019/6/29 8:08,13,1,0,,,,3840,,,,,除草剂,13,高低板,32,0,一装一卸,肥西县,浦东,20190629,,20190630,,农产品
20190629,12498959754934 ,96436391224611600 ,1240636,2019/6/29 9:33,13,1,0,,,,3840,,,,,,13,平板,32,0,一装一卸,肥西县,浦东,20190629,,20190630,,农产品
20190629,12499800031821 ,96002866062328300 ,1237210,2019/6/29 8:43,9.6,1,0,-1,,,2400,,,,,仓库是否好进,12.5,平板,16,0,,巢湖市,浦东,,,,,保温板
20190629,12499800031821 ,96436391527874900 ,1237840,2019/6/29 8:52,9.6,1,0,-1,,,2400,,,,,货到付款，人工装,12.5,平板,16,0,,巢湖市,浦东,,,,,保温板
20190629,12502780319808 ,95819431531413600 ,1241494,2019/6/29 9:46,17.5,1,0,-1,,4800,4160,,,,,不三超,17.5,平板,32,0,,肥西县,宝山区,20190630,,,,钢构
20190629,12502780319808 ,96380588041819300 ,1242057,2019/6/29 9:48,17.5,1,0,-1,,,4160,,100,1,2,到付现金,17.5,平板,32,0,,肥西县,宝山区,20190630,上午,,,钢构
20190629,12505095603843 ,23429835901129300 ,1246217,2019/6/29 11:07,9.6,0,0,-1,,,2800,,200,,,超高，进仓货物，进门费80元,9.6,高栏,10,60,,长丰县,浦东,20190629,,,,普货
20190629,12505095603843 ,96436391810463900 ,1246417,2019/6/29 11:15,9.6,0,0,-1,,,2800,,100,,,进仓货,9.6,高栏,10,60,,长丰县,浦东,20190629,,,,普货
20190629,12495420332889 ,4000000000002510000 ,1237947,2019/6/29 8:54,6.8,1,0,-1,,,,,,,,地址不符合司机,6.8,厢式,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,12495420332889 ,4000000000002600000 ,1238957,2019/6/29 9:08,6.8,1,0,-1,,,,,,,,地址不符合司机,9.6,厢式,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,12495420332889 ,600608457544123000 ,1233341,2019/6/29 7:42,6.8,1,0,-1,,2000,1500,,,,,40个方,6.8,高栏,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,12495420332889 ,96268191740703900 ,1231822,2019/6/29 7:11,6.8,1,0,-1,,,,,,1,,,7.8,厢式,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,12495420332889 ,96436391133357700 ,1239763,2019/6/29 9:18,6.8,1,1,-1,1900,,2000,,100,,,,9.6,飞翼车,6,60,一装一卸,肥东县,奉贤区,20190629,,,,卫生纸
20190629,12496182944132 ,4000000000000510000 ,1252294,2019/6/29 14:08,6.8,0,0,-1,,,1500,,,,,,9.6,飞翼车,10,0,,瑶海区,浦东,20190630,,,,雨伞
20190629,12510689179013 ,96380588041819300 ,1255930,2019/6/29 16:09,17.5,0,0,,,,3700,,,,,三不超,17.5,平板,30,0,一装一卸,经济开发区,浦东,20190629,,20190630,上午,其他设备
20190629,12510689179013 ,96380588041800700 ,1256015,2019/6/29 16:11,17.5,0,0,,,,3700,,,,,,17.5,高低板,30,0,一装一卸,经济开发区,浦东,20190629,,20190630,上午,其他设备
20190629,12510853378042 ,96436391676811900 ,1256835,2019/6/29 16:39,9.6,1,0,,,,,,,,,车型不符,4.8,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,12510853378042 ,600608457580751000 ,1257096,2019/6/29 16:48,9.6,1,0,,,,2200,,,,,,12.5,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,12510853378042 ,96436390529694700 ,1258689,2019/6/29 17:53,9.6,1,0,,,2600,2400,,,,,,9.6,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,12510853378042 ,15108222702853100 ,1257178,2019/6/29 16:51,9.6,1,0,,,,2300,,,,,,8,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,12510853378042 ,23651742484170200 ,1259242,2019/6/29 18:13,9.6,1,1,,2600,,,100,,,,,9.6,厢式,0,46,一装一卸,瑶海区,浦东,20190630,下午,,,服装
20190629,12512064576572 ,96002866063224300 ,1259931,2019/6/29 18:43,17.5,1,1,-1,3800,4000,3900,,,,,,17.5,平板,30,0,一装一卸,庐阳区,嘉定区,20190630,,,,钢构
20190629,12512064576572 ,600608457610369000 ,1258711,2019/6/29 17:55,17.5,1,0,-1,,,3800,,100,1,,一半油卡，最少30吨,16,高低板,30,0,一装一卸,庐阳区,嘉定区,20190630,,,,钢构
20190629,12512064576572 ,96380588039732000 ,1258695,2019/6/29 17:54,17.5,1,0,-1,,,3800,,,,,,17.5,平板,30,0,一装一卸,庐阳区,嘉定区,20190630,,,,钢构
20190629,12512064576572 ,96436390538381500 ,1258943,2019/6/29 18:02,17.5,1,0,-1,,,3800,,,,,,17.5,高低板,30,0,一装一卸,庐阳区,嘉定区,20190630,,,,钢构
20190629,12512064576572 ,96436390415846100 ,1259690,2019/6/29 18:33,17.5,1,0,-1,,,3800,,100,,,,17.5,高低板,30,0,一装一卸,庐阳区,嘉定区,20190630,,,,钢构
20190629,12496182944132 ,4000000000000580000 ,1250610,2019/6/29 13:10,6.8,0,0,-1,,,1500,,,,,,6.8,高栏,10,0,,瑶海区,浦东,20190630,,,,雨伞
20190629,12496182944132 ,4000000000002870000 ,1254478,2019/6/29 15:18,6.8,0,0,-1,,,1500,,,,,,9.6,厢式,10,0,,瑶海区,浦东,20190630,,,,雨伞
20190629,12496182944132 ,600608457544123000 ,1232311,2019/6/29 7:23,6.8,0,0,-1,,2000,1500,,,,,,6.8,高栏,10,0,,瑶海区,浦东,,,,,雨伞
20190629,12497267017464 ,4000000000000890000 ,1231979,2019/6/29 7:14,6.8,1,1,-1,1500,,1500,,200,,,绿通,6.8,高栏,10,0,一装一卸,肥东县,青浦区,20190629,下午,,,装水果，全程免过路费，下午装
20190629,12497317082435 ,96436390529694700 ,1231887,2019/6/29 7:11,6.8,0,0,,,,1600,,,,1,,9.6,厢式,5,27,一装两卸,肥东县,浦东,,,,,服装
20190629,12497458458193 ,96436391018929300 ,1233132,2019/6/29 7:38,6.8,0,0,,,2000,1500,,,,1,,9.6,高栏,9,0,一装一卸,庐江县,闵行区,20190630,下午,20190701,上午,设备。
20190629,12498307950473 ,600608457544123000 ,1245507,2019/6/29 10:55,6.8,0,0,-1,,,1600,200,,,,1700运费付款1000油卡,6.8,高栏,7,0,一装一卸,巢湖市,宝山区,20190629,,,,普货
20190629,12498307950473 ,96315273768827700 ,1239345,2019/6/29 9:15,6.8,0,0,-1,,,1500,,,,,,7.8,厢式,7,0,一装一卸,巢湖市,宝山区,20190629,,,,普货
20190629,12498925398118 ,4000000000001200000 ,1238574,2019/6/29 9:03,6.8,1,0,-1,,2000,1500,,,1,2,,6.8,高栏,8,0,一装一卸,庐阳区,青浦区,20190629,,,,配件
20190629,12498925398118 ,600608457551320000 ,1236472,2019/6/29 8:32,6.8,1,0,-1,,,1600,,,1,2,到付,9.6,厢式,8,0,一装一卸,庐阳区,青浦区,20190629,,,,配件
20190629,12498925398118 ,600608457587450000 ,1243729,2019/6/29 10:24,6.8,1,0,-1,,,1600,,,1,2,,6.8,冷藏,8,0,一装一卸,庐阳区,青浦区,20190629,下午,,,手拉车
20190629,12498925398118 ,96315273768827700 ,1234738,2019/6/29 8:06,6.8,1,0,-1,,,1600,,,1,,,7.7,厢式,8,0,一装一卸,庐阳区,青浦区,20190629,,,,配件
20190629,12498925398118 ,96380588042850500 ,1238616,2019/6/29 9:04,6.8,1,0,-1,,,1500,,,1,2,,6.8,高栏,8,0,一装一卸,庐阳区,青浦区,20190629,,,,配件
20190629,12498925398118 ,96436391181035700 ,1234486,2019/6/29 8:02,6.8,1,0,-1,,,1600,,,1,2,,6.8,高栏,8,0,一装一卸,庐阳区,青浦区,20190629,,,,配件
20190629,12498649622121 ,23429835901030500 ,1259889,2019/6/29 18:43,13,0,0,,,,,,,,,盖雨布，垫木板,13,高栏,32,0,一装一卸,长丰县,嘉定区,20190629,,,,乳制品
20190629,12498925398118 ,96436391395949300 ,1234538,2019/6/29 8:03,6.8,1,0,-1,,,1500,,,1,,,6.8,高栏,8,0,一装一卸,庐阳区,青浦区,20190629,,,,配件
20190629,12498925398118 ,96436391413620100 ,1241412,2019/6/29 9:42,6.8,1,1,-1,1500,,,,100,1,2,到付,7.7,飞翼车,8,0,一装一卸,庐阳区,青浦区,20190629,中午,20190629,,配件
20190629,12499013771223 ,96268191750490400 ,1235247,2019/6/29 8:14,6.8,1,0,-1,,1800,1700,,,,,留6米的位子,12.5,平板,9,0,一装一卸,合肥市,浦东,20190629,,,,托盘配件
20190629,12499013771223 ,96436391181035700 ,1234864,2019/6/29 8:08,6.8,1,1,-1,1800,,,200,,,,托盘电池1米高，叉车装，盖雨布,6.8,高栏,9,0,一装一卸,合肥市,浦东,20190629,下午,,,托盘电池
20190629,12499545278029 ,96436390719951400 ,1236700,2019/6/29 8:36,6.8,1,0,,,1800,1800,,,,,,6.8,高栏,0,20,,蜀山区,浦东,,,,,搬家
20190629,12499545278029 ,96436391181388400 ,1239471,2019/6/29 9:15,6.8,1,1,,2000,,,200,,,2,卸货费800,7.8,厢式,0,20,,蜀山区,浦东,,,,,搬家
20190629,12500225934347 ,96436390719951400 ,1236480,2019/6/29 8:33,6.8,0,0,,,2000,1800,,,,,篷布不用拆,6.8,高栏,6,0,,庐阳区,浦东,20190629,下午,,,服装（旧）
20190629,12501677861866 ,4000000000001480000 ,1247538,2019/6/29 11:40,6.8,0,0,,,,1500,,,,,,6.8,高栏,0,19,一装三卸,肥东县,浦东,20190629,,,,泡货
20190629,12501677861866 ,96436390642080400 ,1246818,2019/6/29 11:19,6.8,0,0,,,,1400,,100,,,进仓货,6.8,高栏,0,19,一装三卸,肥东县,浦东,20190629,,20190630,,泡货
20190629,12501766744705 ,96436391001399900 ,1241154,2019/6/29 9:39,6.8,1,0,-1,,,1800,,,,,1000油卡800微信支付/篷布要卸掉/绳子固定,6.8,高栏,2,30,,庐江县,金山区,,,,,铝板
20190629,12499536177427 ,96436390512861300 ,1236204,2019/6/29 8:27,9.6,0,0,,,,2300,,,,1,占八九米位置,15,厢式,20,25,一装一卸,肥西县,浦东,20190629,,20190630,,联系2
20190629,12499536177427 ,4000000000000920000 ,1237909,2019/6/29 8:53,9.6,0,0,,,,2300,,,,,,9.6,厢式,20,25,一装一卸,肥西县,浦东,20190629,,20190630,,联系2
20190629,12499536177427 ,600608457610381000 ,1238418,2019/6/29 9:01,9.6,0,0,,,,2300,,,,,,9.6,平板,20,25,一装一卸,肥西县,浦东,20190629,,20190630,,联系2
20190629,12501766744705 ,96436391762205000 ,1243128,2019/6/29 10:12,6.8,1,1,-1,1800,,,100,,,,排队/1000油卡/绳子/回单付,6.8,高栏,2,30,,庐江县,金山区,,,,,铝板
