日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190702,12558070933413 ,9.64364E+16,1328711,2019/7/2 7:12,9.6,1,0,,,,2400,,,,,,13,平板,18,0,,经济开发区,宝山区,,,,,叉车二台
20190702,12558070933413 ,9.64364E+16,1337171,2019/7/2 9:16,9.6,1,1,,2600,,,100,,,1,3米宽  付款时间20天,13,,18,0,一装一卸,经济开发区,宝山区,,上午,,,叉车二台
20190702,12558070933413 ,9.64364E+16,1332724,2019/7/2 8:20,9.6,1,0,,,,,,,,,3米宽 ，底盘高1.4米，车3.8米高，加微信司机提供车厢照片,16,,18,0,,经济开发区,宝山区,,,,,叉车二台
20190702,12561774155541 ,9.64364E+16,1335115,2019/7/2 8:51,6.8,1,0,,,,1300,,,,,,6.8,,7,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1340144,2019/7/2 9:58,6.8,1,0,,,,1300,,,,,进仓，叉车装，小木箱,7.8,,7.5,21,一装一卸,庐阳区,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1342170,2019/7/2 10:28,6.8,1,0,,,,1300,,,,1,小木箱，一米X一米，30公分高度，司机加微信发板子照片,17.5,,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1336651,2019/7/2 9:11,6.8,1,0,,,,,,,,,,12.5,,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1334496,2019/7/2 8:44,6.8,1,0,,,,,,,,,,6.8,,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1339431,2019/7/2 9:44,6.8,1,0,,,,1300,,,0,,进仓手续多，进仓费厂家出，24小时，回单付,6.2,,7.5,21,一装一卸,长丰县,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1340270,2019/7/2 10:01,6.8,1,0,,,,1300,200,,,,,6.8,,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1343434,2019/7/2 10:48,6.8,1,0,,,,1300,,,,1,叉车装,12,厢车飞翼,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,9.64364E+16,1334934,2019/7/2 8:49,6.8,1,0,,,,1300,,,,1,进仓费报销,13,,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,4E+18,1344261,2019/7/2 11:02,6.8,1,0,,,,1300,,,,,集装箱不是飞翼，需要拉小车拖出来，货主要叉车装,12.5,集装箱,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,1.50938E+16,1339750,2019/7/2 9:52,6.8,1,0,,,,1300,,,,,叉车装，进仓,9.6,,7.5,21,一装一卸,庐阳区,浦东,20190702,,,,木箱
20190702,12561774155541 ,4E+18,1344366,2019/7/2 11:04,6.8,1,0,,,,1300,,,,,,9.6,,7.5,21,一装一卸,合肥市,浦东,20190702,,,,木箱
20190702,12561774155541 ,4E+18,1345748,2019/7/2 11:30,6.8,1,1,,1400,,,100,,,1,#进仓费报销#,9.6,,7.5,21,一装一卸,合肥市,浦东,20190702,下午,,,木箱
20190702,12564602729633 ,2.34298E+16,1342711,2019/7/2 10:36,6.8,0,0,,,,1600,,,,,货主要9.6大货车,6.8,,7,0,一装一卸,庐阳区,浦东,20190702,,,,轮胎
20190702,12564602729633 ,4E+18,1361967,2019/7/2 19:17,6.8,0,0,,,,1600,,,,,,6.8,高栏,7,0,一装一卸,庐阳区,浦东,20190702,,,,轮胎
20190702,12564602729633 ,2.36517E+16,1349831,2019/7/2 13:28,6.8,0,0,,,,1600,,,,,岗集镇厂家装,6.8,,7,0,一装一卸,庐阳区,浦东,20190702,,,,轮胎
20190702,12564602729633 ,1.51033E+16,1362914,2019/7/2 20:22,6.8,0,0,,,,1600,,100,1,,司机能拉58-60方,9.6,厢车,7,0,一装一卸,庐阳区,浦东,20190703,,,,轮胎
20190702,12566792943061 ,9.64364E+16,1353903,2019/7/2 15:14,6.8,0,0,,,,680,,,,1,,12.5,,11,0,,合肥市,宝山区,,,,,电缆
20190702,12575090365159 ,4E+18,1361110,2019/7/2 18:31,9.6,0,0,,,,,,,,,司机车子在肥东，集装箱装不了,12.5,集装箱,18,0,一装一卸,巢湖市,嘉定区,20190703,上午,,,无为县装玉米
20190702,12579913397732 ,1.51033E+16,1363557,2019/7/2 21:48,9.6,0,0,,,,2600,100,,,,纸箱包装的餐具，卸货过一周打款，高2.7，宽2.55，进仓货，进仓费司机先垫，1000多，运费再付,9.6,厢车,0,60,一装一卸,肥西县,南汇区,20190703,中午,,,普货
20190702,12563226274366 ,9.61987E+16,1338072,2019/7/2 9:29,9.6,1,0,,,,,,,,1,,12.5,,18,0,一装一卸,经济开发区,浦东,20190703,,,,钢板（带托盘）
20190702,12563226274366 ,9.61174E+16,1337403,2019/7/2 9:21,9.6,1,0,,,,2200,,,,,,17.5,平板,18,0,一装一卸,经济开发区,浦东,20190703,,,,钢板（带托盘）
20190702,12565984778380 ,4E+18,1346305,2019/7/2 11:43,9.6,0,0,,,,,,,,,车大进不去,12.5,,18,0,一装一卸,肥东县,浦东,20190702,,,,普货
20190702,12565984778380 ,4E+18,1344825,2019/7/2 11:13,9.6,0,0,,,,2400,,,,,,6.8,,18,0,一装一卸,肥东县,浦东,20190702,,,,有机肥
20190702,12565984778380 ,6.00608E+17,1344677,2019/7/2 11:10,9.6,0,0,,,,,,,,,车大总长21米 进不去,13,飞翼,18,0,一装一卸,肥东县,浦东,20190702,,,,化肥
20190702,12565984778380 ,9.64364E+16,1344301,2019/7/2 11:03,9.6,0,0,,,,2400,,,,,,17.5,,18,0,一装一卸,肥东县,浦东,20190702,,,,有机肥
20190702,12567320794584 ,2.36517E+16,1356096,2019/7/2 16:03,13,1,0,,,,3795,,,,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.61174E+16,1345321,2019/7/2 11:22,13,1,0,,,,3630,,200,1,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.64364E+16,1347051,2019/7/2 12:01,13,1,0,,,,3795,,200,1,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.59905E+16,1347967,2019/7/2 12:26,13,1,0,,,,3795,,,,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.61174E+16,1345213,2019/7/2 11:19,13,1,0,,,,3630,,200,1,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,2.36517E+16,1350632,2019/7/2 13:54,13,1,0,,,,,,,,,货主回电 司机觉得远,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.64364E+16,1362653,2019/7/2 20:02,13,1,1,,3760,,,,200,1,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.64364E+16,1347345,2019/7/2 12:08,13,1,0,,,,3795,,,1,,货到付款,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,9.62682E+16,1354017,2019/7/2 15:16,13,1,0,,,,3960,,,,,,12.5,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,2.36517E+16,1346880,2019/7/2 11:56,13,1,0,,,,3795,,200,1,,不需要装卸费,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12567320794584 ,6.00608E+17,1359058,2019/7/2 17:21,13,1,0,,,,3960,,,,,,13,,33,0,,长丰县,青浦区,,,,,化肥
20190702,12568875399219 ,9.61174E+16,1348200,2019/7/2 12:32,9.6,1,1,,2800,,,100,,,,进仓 盖雨布 铁架两头会露出来,13,,14.5,0,一装一卸,长丰县,浦东,20190702,,,,设备
20190702,12571862567071 ,9.64364E+16,1354563,2019/7/2 15:28,13,0,0,,,,2000,,,1,,,13,,32,0,一装一卸,合肥市,上海市,20190703,,20190704,,普货纸箱货
20190702,12571862567071 ,4E+18,1358122,2019/7/2 16:53,13,0,0,,,,,,,1,,内宽2.4高2米多,12.5,集装箱,32,0,一装一卸,合肥市,上海市,20190703,,20190704,,普货
20190702,12574663911264 ,9.64364E+16,1363165,2019/7/2 20:46,9.6,0,0,,,,2300,,,,,压一天,9.6,,18,0,,巢湖市,嘉定区,20190703,,,,玉米
20190702,12574663911264 ,6.00608E+17,1359247,2019/7/2 17:26,9.6,0,0,,,,,,,,,,12.5,集装箱,18,0,,巢湖市,嘉定区,20190703,,,,玉米
20190702,12575510768400 ,2.36517E+16,1361314,2019/7/2 18:37,6.8,0,0,,,,1800,,,,,不是禁区，回单付,6.8,,10,0,一装一卸,包河区,松江区,20190703,,,,重货
20190702,12558313397364 ,9.64364E+16,1329675,2019/7/2 7:32,6.8,0,0,,,,,,,,,,9.6,,11,0,一装一卸,蜀山区,青浦区,20190702,下午,,,普货
