日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190703,12600334820621 ,4E+18,1396849,2019/7/3 19:25,4.2,1,1,,1200,,,,100,,,,4.2,高栏,7,0,一装一卸,巢湖市,嘉定区,20190704,,,,绿通鲜玉米（免高速费）
20190703,12581541143442 ,9.63806E+16,1371298,2019/7/3 8:51,9.6,1,1,,2200,,,,100,1,1,十几个方，押回单三百,9.6,高栏,15,0,,合肥市,奉贤区,,,,,吨包需回单占4.5米位，急走
20190703,12581541143442 ,2.36517E+16,1364535,2019/7/3 6:37,9.6,1,0,,,,2200,,,,,,17.5,高栏,15,0,,合肥市,奉贤区,,,,,吨包需回单占4.5米位，急走
20190703,12582947248251 ,9.63806E+16,1372928,2019/7/3 9:17,6.8,1,1,,1200,,1200,100,,,1,,9.6,高栏,8,24,一装一卸,瑶海区,嘉定区,20190703,下午,,,纸箱货
20190703,12589973620615 ,9.64364E+16,1379401,2019/7/3 11:07,9.6,1,0,,,,2500,,,,,1000油卡,12.5,平板,20,0,一装一卸,高新技术开发区,闵行区,20190703,,,,托盘装薄膜
20190703,12585010180621 ,9.64364E+16,1372029,2019/7/3 8:59,4.2,1,1,,1400,,1400,,,,,进仓费，随到随装,6.8,高栏,1,20,一装一卸,庐江县,浦东,20190703,,,,服装
20190703,12581439104541 ,6.00608E+17,1366274,2019/7/3 7:28,4.2,1,1,,1500,,,,,,2,压一个小时,4.2,高栏,7,0,一装一卸,肥东县,青浦区,20190703,下午,,,桃子免过路费
20190703,12599322601053 ,9.63806E+16,1395214,2019/7/3 18:10,9.6,1,0,,,,,,,,,,12.5,厢式,16,0,一装一卸,包河区,浦东,20190704,,,,设备
20190703,12580725527978 ,1.51033E+16,1364767,2019/7/3 6:45,6.8,0,0,,,,,,,1,1,双飞，到付,9.6,厢式,6,0,一装一卸,肥东县,浦东,,,,,成品木拖盘
20190703,12580725527978 ,9.62682E+16,1363808,2019/7/3 5:41,6.8,0,0,,,1800,1600,,,1,1,只有6米位置,6.8,高栏,6,0,一装一卸,肥东县,浦东,,,,,成品木拖盘
20190703,12580725527978 ,2.34298E+16,1365296,2019/7/3 7:03,6.8,0,0,,,1900,,,,,1,,6.8,高栏,6,0,一装一卸,肥东县,浦东,,,,,成品木拖盘
20190703,12581046648350 ,6.00608E+17,1364597,2019/7/3 6:39,4.2,0,0,,,,1200,,100,1,1,,6.2,冷藏,5.5,0,,庐江县,嘉定区,,,,,蔬菜
20190703,12581267264541 ,4E+18,1366912,2019/7/3 7:44,4.2,0,0,,,,,,,,,车已定好,7.7,冷藏,7,0,一装一卸,肥东县,青浦区,20190703,,,,桃子免过路费
20190703,12581267264541 ,1.51188E+16,1366376,2019/7/3 7:30,4.2,0,0,,,,1300,,,,,,4.2,高栏,7,0,一装一卸,肥东县,青浦区,20190703,,,,桃子免过路费
20190703,12581336637978 ,9.63806E+16,1382266,2019/7/3 12:05,6.8,0,0,,,2000,1600,,,,1,货到付款,8.7,飞翼车,6,0,一装一卸,肥东县,浦东,,,,,木拖盘
20190703,12581336637978 ,6.00608E+17,1385254,2019/7/3 13:26,6.8,0,0,,,,1600,,,,,,9.6,飞翼车,6,0,一装一卸,肥东县,浦东,,,,,木拖盘
20190703,12581336637978 ,6.00608E+17,1385807,2019/7/3 13:40,6.8,0,0,,,1700,1600,,,,,,7.7,飞翼车,6,0,一装一卸,肥东县,浦东,,,,,木拖盘
20190703,12581336637978 ,6.00608E+17,1369838,2019/7/3 8:32,6.8,0,0,,,,,,,,,不好装货,9.6,厢式,6,0,一装一卸,肥东县,浦东,,,,,木拖盘
20190703,12581381609553 ,9.64364E+16,1369725,2019/7/3 8:30,9.6,0,0,,,,2800,,100,1,2,,9.6,高栏,18,0,一装一卸,肥西县,松江区,20190703,,,,设备举升机
